sample	producer	occurrence
MH0271	specI_v3_Cluster3622	1
MH0222	MB2bin6	1
MH0222	MB2bin39	1
MH0222	MB2bin129	1
MH0222	MB2bin159	1
MH0222	specI_v3_Cluster3602	1
MH0222	MB2bin205	1
MH0222	MB2bin76	1
MH0222	MB2bin158	1
MH0222	MB2bin219	1
MH0222	MB2bin23	1
MH0222	specI_v3_Cluster1577	1
MH0222	MB2bin93	1
MH0222	MB2bin174	1
MH0222	MGS00051	1
MH0222	MB2bin207	1
MH0222	MB2bin337	1
MH0222	specI_v3_Cluster7726	1
MH0222	MB2bin339	1
MH0222	MB2bin162	1
MH0222	MB2bin122	1
MH0222	MB2bin342	1
MH0222	MB2bin125	1
MH0222	specI_v3_Cluster1595	1
MH0222	specI_v3_Cluster3639	1
MH0222	MB2bin75	1
MH0222	MB2bin183	1
MH0222	MGS00155	1
MH0222	MB2bin268	1
MH0222	MB2bin12	1
MH0222	MB2bin319	1
MH0222	MGS00010	1
MH0222	MB2bin114	1
MH0222	MB2bin67	1
MH0222	MB2bin52	1
MH0222	MB2bin142	1
MH0222	MB2bin192	1
MH0222	MB2bin127	1
MH0222	MB2bin4	1
MH0222	MB2bin69	1
MH0222	MGS00127	1
MH0222	MB2bin94	1
MH0222	specI_v3_Cluster7700	1
MH0222	specI_v3_Cluster2366	1
MH0222	MB2bin24	1
MH0222	MB2bin61	1
MH0222	specI_v3_Cluster3622	1
MH0222	MB2bin3	1
MH0222	MB2bin8	1
MH0222	MB2bin112	1
MH0222	specI_v3_Cluster10413	1
MH0222	MB2bin146	1
MH0222	MB2bin78	1
MH0222	MB2bin38	1
MH0289	MB2bin6	1
MH0289	MB2bin132	1
MH0289	MB2bin39	1
MH0289	MGS00051	1
MH0289	specI_v3_Cluster3476	1
MH0289	MGS00155	1
MH0289	specI_v3_Cluster3478	1
MH0289	MB2bin75	1
MH0289	MB2bin12	1
MH0289	MB2bin26	1
MH0289	specI_v3_Cluster11800	1
MH0289	MB2bin122	1
MH0289	MB2bin162	1
MH0289	MB2bin76	1
MH0289	MB2bin85	1
MH0289	MGS00010	1
MH0289	specI_v3_Cluster10413	1
MH0289	specI_v3_Cluster1576	1
MH0289	MB2bin142	1
MH0289	MB2bin158	1
MH0289	MB2bin207	1
MH0289	specI_v3_Cluster7721	1
MH0289	MB2bin8	1
MH0289	specI_v3_Cluster1068	1
MH0289	MB2bin23	1
MH0289	MB2bin159	1
MH0289	MB2bin22	1
MH0289	specI_v3_Cluster8207	1
MH0289	specI_v3_Cluster3475	1
MH0289	MB2bin94	1
MH0289	specI_v3_Cluster3066	1
MH0289	MB2bin112	1
MH0289	MB2bin185	1
MH0289	MB2bin127	1
MH0289	specI_v3_Cluster2366	1
MH0289	MB2bin69	1
MH0289	MGS00060	1
MH0289	MB2bin146	1
MH0289	MB2bin183	1
MH0289	MGS00196	1
MH0289	specI_v3_Cluster3622	1
MH0289	MB2bin114	1
MH0289	MB2bin93	1
MH0366	MB2bin39	1
MH0366	MB2bin52	1
MH0366	MB2bin24	1
MH0366	specI_v3_Cluster10413	1
MH0366	MB2bin22	1
MH0366	MB2bin146	1
MH0366	MB2bin21	1
MH0366	MGS00196	1
MH0366	MB2bin137	1
MH0366	MB2bin127	1
MH0366	MB2bin76	1
MH0366	MGS00010	1
MH0366	MB2bin225	1
MH0366	MB2bin347	1
MH0366	specI_v3_Cluster3956	1
MH0366	specI_v3_Cluster2366	1
MH0366	specI_v3_Cluster3638	1
MH0366	MB2bin69	1
MH0366	MGS00051	1
MH0366	specI_v3_Cluster3476	1
MH0366	MB2bin142	1
MH0366	MB2bin125	1
MH0366	MB2bin23	1
MH0366	MB2bin13	1
MH0366	MB2bin183	1
MH0366	MB2bin162	1
MH0366	MB2bin185	1
MH0366	MB2bin269	1
MH0366	MB2bin114	1
MH0366	specI_v3_Cluster3475	1
MH0366	specI_v3_Cluster11851	1
MH0366	MB2bin12	1
MH0366	MB2bin4	1
MH0366	specI_v3_Cluster3602	1
MH0366	specI_v3_Cluster3639	1
MH0366	MB2bin38	1
MH0206	MB2bin39	1
MH0206	MB2bin93	1
MH0206	specI_v3_Cluster7595	1
MH0206	MB2bin127	1
MH0206	specI_v3_Cluster10408	1
MH0206	specI_v3_Cluster3622	1
MH0206	specI_v3_Cluster1576	1
MH0206	MB2bin21	1
MH0206	MB2bin122	1
MH0206	MB2bin111	1
MH0206	specI_v3_Cluster3478	1
MH0206	MB2bin183	1
MH0206	specI_v3_Cluster10413	1
MH0206	MB2bin174	1
MH0206	specI_v3_Cluster3066	1
MH0206	MGS00051	1
MH0206	specI_v3_Cluster11800	1
MH0206	MB2bin75	1
MH0206	specI_v3_Cluster2366	1
MH0206	MGS00100	1
MH0206	MB2bin12	1
MH0206	specI_v3_Cluster7726	1
MH0206	specI_v3_Cluster1597	1
MH0206	MB2bin168	1
MH0206	specI_v3_Cluster3623	1
MH0206	specI_v3_Cluster3928	1
MH0206	MB2bin146	1
MH0206	specI_v3_Cluster3476	1
MH0206	specI_v3_Cluster3666	1
MH0206	MB2bin23	1
MH0206	MB2bin4	1
MH0206	MB2bin52	1
MH0206	MB2bin269	1
MH0206	MB2bin125	1
MH0206	MB2bin76	1
MH0206	MB2bin67	1
MH0206	MB2bin8	1
MH0206	MB2bin225	1
MH0206	specI_v3_Cluster1577	1
MH0206	MB2bin13	1
MH0206	MB2bin114	1
MH0206	MB2bin38	1
MH0206	MB2bin185	1
MH0206	specI_v3_Cluster3475	1
MH0206	specI_v3_Cluster1595	1
MH0206	specI_v3_Cluster11851	1
MH0206	MGS00155	1
MH0206	MB2bin319	1
MH0206	MB2bin158	1
MH0206	specI_v3_Cluster3602	1
MH0206	specI_v3_Cluster3699	1
MH0206	specI_v3_Cluster7732	1
MH0206	specI_v3_Cluster3477	1
MH0206	MB2bin22	1
MH0391	MB2bin6	1
MH0391	MB2bin132	1
MH0391	MB2bin39	1
MH0391	MB2bin26	1
MH0391	specI_v3_Cluster3477	1
MH0391	MB2bin142	1
MH0391	MB2bin52	1
MH0391	MB2bin22	1
MH0391	MB2bin62	1
MH0391	MB2bin127	1
MH0391	MB2bin69	1
MH0391	specI_v3_Cluster3475	1
MH0391	MB2bin38	1
MH0391	specI_v3_Cluster3476	1
MH0391	MB2bin67	1
MH0391	MB2bin129	1
MH0391	MB2bin185	1
MH0391	MB2bin146	1
MH0391	specI_v3_Cluster1597	1
MH0391	specI_v3_Cluster3622	1
MH0391	MB2bin118	1
MH0391	MB2bin114	1
MH0391	MB2bin55	1
MH0391	MB2bin23	1
MH0391	specI_v3_Cluster2366	1
MH0391	MB2bin187	1
MH0391	MB2bin171	1
MH0391	MB2bin183	1
MH0391	MGS00155	1
MH0391	MB2bin158	1
MH0391	MB2bin225	1
MH0391	MB2bin4	1
MH0391	MB2bin159	1
MH0391	MB2bin222	1
MH0391	MGS00010	1
MH0391	specI_v3_Cluster9995	1
MH0391	MB2bin21	1
MH0391	specI_v3_Cluster11800	1
MH0391	MGS00100	1
MH0391	specI_v3_Cluster3642	1
MH0391	MB2bin85	1
MH0391	specI_v3_Cluster1576	1
MH0391	MB2bin122	1
MH0391	MGS00196	1
MH0391	MB2bin24	1
MH0391	MB2bin76	1
MH0391	specI_v3_Cluster10408	1
MH0391	MGS00051	1
MH0391	specI_v3_Cluster3478	1
MH0391	MB2bin168	1
MH0391	MB2bin12	1
MH0391	MB2bin3	1
MH0391	MB2bin111	1
MH0391	MB2bin75	1
MH0391	MB2bin8	1
MH0442	MB2bin301	1
MH0442	MB2bin6	1
MH0442	MB2bin39	1
MH0442	MGS00010	1
MH0442	specI_v3_Cluster1577	1
MH0442	MB2bin330	1
MH0442	MB2bin12	1
MH0442	MB2bin78	1
MH0442	MB2bin48	1
MH0442	MGS00155	1
MH0442	MB2bin185	1
MH0442	MB2bin8	1
MH0442	specI_v3_Cluster3638	1
MH0442	MB2bin13	1
MH0442	MB2bin122	1
MH0442	MB2bin336	1
MH0442	MB2bin4	1
MH0442	MB2bin162	1
MH0442	specI_v3_Cluster11851	1
MH0442	specI_v3_Cluster2366	1
MH0442	specI_v3_Cluster1595	1
MH0442	MB2bin319	1
MH0442	MGS00057	1
MH0442	MB2bin21	1
MH0442	MGS00051	1
MH0442	MB2bin189	1
MH0442	specI_v3_Cluster11800	1
MH0442	specI_v3_Cluster10413	1
MH0442	MB2bin257	1
MH0442	specI_v3_Cluster3341	1
MH0442	MB2bin38	1
MH0442	MB2bin137	1
MH0442	MB2bin26	1
MH0442	specI_v3_Cluster3622	1
MH0442	MB2bin127	1
MH0442	specI_v3_Cluster7717	1
MH0442	MB2bin183	1
MH0442	MB2bin24	1
MH0442	MB2bin3	1
MH0442	MB2bin207	1
MH0442	MB2bin158	1
MH0442	MB2bin75	1
MH0442	MB2bin112	1
MH0442	MB2bin69	1
MH0442	MB2bin159	1
MH0442	MB2bin52	1
MH0442	specI_v3_Cluster7640	1
MH0442	MB2bin114	1
MH0442	specI_v3_Cluster7721	1
MH0442	MB2bin22	1
MH0442	MGS00100	1
MH0442	MB2bin146	1
MH0442	MB2bin129	1
MH0442	MGS00196	1
MH0442	MB2bin76	1
MH0442	specI_v3_Cluster1576	1
MH0442	MB2bin94	1
MH0442	MB2bin225	1
MH0442	MB2bin93	1
MH0442	MB2bin23	1
MH0442	specI_v3_Cluster7726	1
MH0229	MB2bin301	1
MH0229	MB2bin6	1
MH0229	MB2bin39	1
MH0229	MB2bin22	1
MH0229	MB2bin26	1
MH0229	MB2bin146	1
MH0229	specI_v3_Cluster1595	1
MH0229	MB2bin93	1
MH0229	specI_v3_Cluster11800	1
MH0229	MB2bin24	1
MH0229	MB2bin269	1
MH0229	specI_v3_Cluster10408	1
MH0229	MB2bin118	1
MH0229	MB2bin158	1
MH0229	MB2bin126	1
MH0229	specI_v3_Cluster3667	1
MH0229	MB2bin3	1
MH0229	MB2bin129	1
MH0229	MB2bin159	1
MH0229	MGS00196	1
MH0229	MB2bin183	1
MH0229	MGS00010	1
MH0229	MB2bin127	1
MH0229	MB2bin337	1
MH0229	specI_v3_Cluster3475	1
MH0229	MB2bin62	1
MH0229	MB2bin162	1
MH0229	MB2bin342	1
MH0229	MB2bin136	1
MH0229	MB2bin12	1
MH0229	MB2bin171	1
MH0229	MB2bin190	1
MH0229	MB2bin142	1
MH0229	specI_v3_Cluster3478	1
MH0229	specI_v3_Cluster7314	1
MH0229	MB2bin187	1
MH0229	MB2bin189	1
MH0229	specI_v3_Cluster3476	1
MH0229	MB2bin94	1
MH0229	MB2bin52	1
MH0229	MB2bin70	1
MH0229	MB2bin4	1
MH0229	MB2bin76	1
MH0229	MB2bin38	1
MH0229	specI_v3_Cluster3341	1
MH0229	specI_v3_Cluster3477	1
MH0229	specI_v3_Cluster1576	1
MH0229	MB2bin8	1
MH0229	MB2bin114	1
MH0088	MB2bin39	1
MH0088	specI_v3_Cluster3478	1
MH0088	specI_v3_Cluster11800	1
MH0088	MB2bin12	1
MH0088	MB2bin52	1
MH0088	MB2bin127	1
MH0088	MB2bin146	1
MH0088	specI_v3_Cluster3476	1
MH0088	MB2bin122	1
MH0088	MB2bin257	1
MH0088	MB2bin142	1
MH0088	specI_v3_Cluster3477	1
MH0088	MB2bin158	1
MH0088	MGS00155	1
MH0088	MB2bin76	1
MH0088	MB2bin26	1
MH0088	MB2bin22	1
MH0088	MB2bin112	1
MH0088	specI_v3_Cluster3475	1
MH0088	specI_v3_Cluster1576	1
MH0088	MGS00010	1
MH0088	specI_v3_Cluster2366	1
MH0088	MB2bin207	1
MH0088	specI_v3_Cluster3694	1
MH0088	MB2bin75	1
MH0088	specI_v3_Cluster7619	1
MH0088	specI_v3_Cluster7640	1
MH0088	MB2bin114	1
MH0088	MB2bin93	1
MH0088	MB2bin69	1
MH0088	MB2bin21	1
MH0088	specI_v3_Cluster7726	1
MH0088	specI_v3_Cluster8207	1
MH0088	MB2bin3	1
NG5636421	MB2bin6	1
NG5636421	MB2bin39	1
NG5636421	specI_v3_Cluster7721	1
NG5636421	MB2bin62	1
NG5636421	specI_v3_Cluster7314	1
NG5636421	MB2bin127	1
NG5636421	MB2bin21	1
NG5636421	MB2bin26	1
NG5636421	MB2bin190	1
NG5636421	specI_v3_Cluster7726	1
NG5636421	specI_v3_Cluster3638	1
NG5636421	specI_v3_Cluster1577	1
NG5636421	MB2bin76	1
NG5636421	MB2bin159	1
NG5636421	MB2bin158	1
NG5636421	MB2bin122	1
NG5636421	specI_v3_Cluster7728	1
NG5636421	specI_v3_Cluster11800	1
NG5636421	specI_v3_Cluster2366	1
NG5636421	specI_v3_Cluster7732	1
NG5636421	MB2bin78	1
NG5636421	MB2bin146	1
NG5636421	specI_v3_Cluster3478	1
NG5636421	MB2bin8	1
NG5636421	MB2bin114	1
NG5636421	MGS00051	1
NG5636421	MB2bin69	1
NG5636421	specI_v3_Cluster6795	1
NG5636421	specI_v3_Cluster3622	1
NG5636421	specI_v3_Cluster3675	1
NG5636421	MB2bin93	1
NG5636421	specI_v3_Cluster7673	1
NG5636421	MB2bin22	1
NG5636421	MB2bin183	1
NG5636421	specI_v3_Cluster7640	1
NG5636421	specI_v3_Cluster1576	1
NG5636421	specI_v3_Cluster11851	1
NG5636421	MB2bin52	1
NG5636421	MB2bin3	1
NG5636421	MB2bin23	1
NG5636421	specI_v3_Cluster3341	1
NG5636421	MB2bin12	1
NG5636421	MGS00155	1
NG5636421	MB2bin55	1
NG5636224	MB2bin6	1
NG5636224	MB2bin39	1
NG5636224	MB2bin8	1
NG5636224	MB2bin62	1
NG5636224	specI_v3_Cluster2366	1
NG5636224	specI_v3_Cluster3602	1
NG5636224	MB2bin93	1
NG5636224	MB2bin12	1
NG5636224	MB2bin171	1
NG5636224	specI_v3_Cluster3699	1
NG5636224	MB2bin185	1
NG5636224	MB2bin21	1
NG5636224	specI_v3_Cluster1595	1
NG5636224	MB2bin269	1
NG5636224	MB2bin123	1
NG5636224	MB2bin146	1
NG5636224	MB2bin3	1
NG5636224	MB2bin76	1
NG5636224	MB2bin306	1
NG5636224	MB2bin22	1
NG5636224	specI_v3_Cluster1576	1
NG5636224	specI_v3_Cluster3476	1
NG5636224	MB2bin122	1
NG5636224	MB2bin61	1
NG5636224	MB2bin158	1
NG5636224	MB2bin127	1
NG5636224	MB2bin23	1
NG5636224	MB2bin52	1
NG5636224	MB2bin159	1
NG5636224	specI_v3_Cluster11800	1
NG5636224	specI_v3_Cluster3475	1
NG5636224	MB2bin183	1
NG5636224	specI_v3_Cluster2187	1
NG5636224	MB2bin126	1
NG5636224	MB2bin118	1
NG5636224	MB2bin114	1
MH0227	MB2bin6	1
MH0227	MB2bin39	1
MH0227	specI_v3_Cluster3623	1
MH0227	MB2bin142	1
MH0227	specI_v3_Cluster5238	1
MH0227	MB2bin3	1
MH0227	MB2bin26	1
MH0227	specI_v3_Cluster3666	1
MH0227	MB2bin112	1
MH0227	specI_v3_Cluster1597	1
MH0227	MB2bin146	1
MH0227	MB2bin52	1
MH0227	specI_v3_Cluster1577	1
MH0227	specI_v3_Cluster3478	1
MH0227	MB2bin185	1
MH0227	MGS00010	1
MH0227	MB2bin12	1
MH0227	specI_v3_Cluster2366	1
MH0227	MB2bin76	1
MH0227	MB2bin257	1
MH0227	MB2bin114	1
MH0227	MB2bin94	1
MH0227	specI_v3_Cluster3475	1
MH0227	specI_v3_Cluster10408	1
MH0227	MB2bin162	1
MH0227	MB2bin183	1
MH0227	specI_v3_Cluster9093	1
MH0227	MB2bin127	1
MH0227	MB2bin122	1
MH0227	specI_v3_Cluster3622	1
MH0227	MGS00196	1
MH0227	MB2bin159	1
MH0227	MB2bin75	1
MH0227	specI_v3_Cluster3066	1
MH0227	specI_v3_Cluster3341	1
MH0227	specI_v3_Cluster1595	1
MH0227	specI_v3_Cluster11800	1
MH0227	MB2bin22	1
MH0227	MB2bin207	1
MH0227	specI_v3_Cluster3476	1
MH0227	MB2bin158	1
MH0227	specI_v3_Cluster1576	1
MH0227	specI_v3_Cluster7721	1
MH0077	MB2bin6	1
MH0077	specI_v3_Cluster2366	1
MH0077	MB2bin339	1
MH0077	MB2bin21	1
NG5636384	MB2bin39	1
NG5636384	MB2bin129	1
NG5636384	MGS00155	1
NG5636384	MB2bin158	1
NG5636384	MB2bin93	1
NG5636384	MB2bin26	1
NG5636384	MB2bin22	1
NG5636384	MGS00060	1
NG5636384	MB2bin23	1
NG5636384	MB2bin94	1
NG5636384	MB2bin146	1
NG5636384	specI_v3_Cluster11800	1
NG5636384	MB2bin183	1
NG5636384	specI_v3_Cluster2366	1
NG5636384	MB2bin76	1
NG5636384	MB2bin127	1
NG5636384	MB2bin12	1
NG5636384	specI_v3_Cluster3639	1
NG5636384	specI_v3_Cluster3638	1
NG5636384	specI_v3_Cluster1576	1
NG5636384	MB2bin114	1
NG5636384	MGS00051	1
NG5636384	MB2bin62	1
NG5636384	specI_v3_Cluster7674	1
NG5636384	MB2bin52	1
NG5636384	MB2bin69	1
NG5636384	MB2bin3	1
MH0286	MB2bin6	1
MH0286	MB2bin132	1
MH0286	MB2bin341	1
MH0286	MB2bin61	1
MH0286	MB2bin126	1
MH0286	specI_v3_Cluster1577	1
MH0286	specI_v3_Cluster2366	1
MH0286	MB2bin158	1
MH0286	specI_v3_Cluster3478	1
MH0286	MB2bin142	1
MH0286	MB2bin4	1
MH0286	specI_v3_Cluster11800	1
MH0286	MB2bin38	1
MH0286	specI_v3_Cluster3475	1
MH0286	MB2bin106	1
MH0286	MB2bin146	1
MH0286	MB2bin159	1
MH0286	specI_v3_Cluster10408	1
MH0286	MB2bin85	1
MH0286	MB2bin129	1
MH0286	MB2bin162	1
MH0286	MGS00100	1
MH0286	MB2bin52	1
MH0286	MB2bin62	1
MH0286	MB2bin183	1
MH0286	MB2bin127	1
MH0286	MB2bin337	1
MH0286	MB2bin76	1
MH0286	MB2bin225	1
MH0286	MB2bin257	1
MH0286	MB2bin8	1
MH0286	MB2bin171	1
MH0286	MB2bin122	1
MH0286	MB2bin93	1
MH0286	MB2bin12	1
MH0286	MGS00010	1
MH0286	specI_v3_Cluster4094	1
MH0286	specI_v3_Cluster3476	1
MH0286	MB2bin114	1
MH0286	specI_v3_Cluster10413	1
MH0286	MB2bin119	1
MH0286	MGS00060	1
MH0286	MB2bin26	1
MH0286	MB2bin75	1
MH0286	MB2bin24	1
MH0286	MB2bin22	1
NG5636577	MB2bin6	1
NG5636577	MB2bin39	1
NG5636577	MB2bin159	1
NG5636577	MB2bin183	1
NG5636577	specI_v3_Cluster3639	1
NG5636577	specI_v3_Cluster3638	1
NG5636577	MB2bin52	1
NG5636577	MB2bin70	1
NG5636577	specI_v3_Cluster2366	1
NG5636577	MB2bin3	1
NG5636577	specI_v3_Cluster3478	1
NG5636577	MB2bin126	1
NG5636577	specI_v3_Cluster10413	1
NG5636577	specI_v3_Cluster1577	1
NG5636577	MB2bin75	1
NG5636577	MB2bin146	1
NG5636577	specI_v3_Cluster85	1
NG5636577	MB2bin93	1
NG5636577	MB2bin129	1
NG5636577	MB2bin38	1
NG5636577	specI_v3_Cluster1576	1
NG5636577	MB2bin4	1
NG5636577	MGS00100	1
NG5636577	MB2bin21	1
NG5636577	MB2bin268	1
NG5636577	MB2bin111	1
NG5636577	MB2bin76	1
NG5636577	MGS00155	1
NG5636577	MB2bin114	1
NG5636577	MB2bin12	1
NG5636577	MB2bin22	1
NG5636577	specI_v3_Cluster1595	1
NG5636577	MB2bin158	1
NG5636577	specI_v3_Cluster3642	1
NG5636577	MB2bin8	1
NG5636577	specI_v3_Cluster11800	1
MH0132	specI_v3_Cluster7604	1
MH0132	MB2bin123	1
MH0132	MB2bin12	1
MH0132	MB2bin3	1
MH0132	MB2bin162	1
MH0132	MB2bin257	1
MH0132	MB2bin137	1
MH0132	MB2bin93	1
MH0132	MB2bin8	1
MH0132	MB2bin21	1
MH0132	specI_v3_Cluster1597	1
MH0132	MGS00057	1
MH0132	MB2bin342	1
MH0132	specI_v3_Cluster11800	1
MH0132	MB2bin4	1
MH0132	MB2bin190	1
MH0132	MB2bin125	1
MH0132	specI_v3_Cluster7697	1
MH0132	specI_v3_Cluster1576	1
MH0132	specI_v3_Cluster3602	1
MH0132	specI_v3_Cluster7700	1
MH0132	MB2bin13	1
MH0132	MGS00100	1
MH0132	MB2bin70	1
MH0132	MB2bin158	1
MH0132	MB2bin114	1
MH0132	MB2bin161	1
MH0132	MB2bin146	1
MH0132	MB2bin183	1
MH0132	MB2bin192	1
MH0132	MB2bin24	1
NG5636378	MB2bin6	1
NG5636378	MB2bin132	1
NG5636378	MB2bin39	1
NG5636378	MB2bin125	1
NG5636378	MB2bin23	1
NG5636378	specI_v3_Cluster7697	1
NG5636378	MB2bin3	1
NG5636378	MB2bin137	1
NG5636378	specI_v3_Cluster3476	1
NG5636378	MB2bin146	1
NG5636378	specI_v3_Cluster2187	1
NG5636378	MB2bin341	1
NG5636378	MB2bin268	1
NG5636378	MB2bin21	1
NG5636378	specI_v3_Cluster3478	1
NG5636378	MGS00051	1
NG5636378	specI_v3_Cluster7596	1
NG5636378	MB2bin162	1
NG5636378	MB2bin122	1
NG5636378	MB2bin22	1
NG5636378	MB2bin174	1
NG5636378	MB2bin159	1
NG5636378	MGS00155	1
NG5636378	specI_v3_Cluster2366	1
NG5636378	MB2bin114	1
NG5636378	MB2bin158	1
NG5636378	MB2bin76	1
NG5636378	specI_v3_Cluster6795	1
NG5636378	MB2bin187	1
NG5636378	MB2bin326	1
NG5636378	MB2bin12	1
NG5636378	specI_v3_Cluster11851	1
NG5636378	MB2bin190	1
NG5636378	MB2bin185	1
NG5636378	MB2bin85	1
NG5636378	MB2bin93	1
NG5636378	MB2bin4	1
NG5636378	specI_v3_Cluster86	1
NG5636378	MB2bin52	1
NG5636378	MB2bin24	1
NG5636378	specI_v3_Cluster3602	1
NG5636378	MB2bin75	1
NG5636378	MB2bin183	1
NG5636378	MB2bin13	1
NG5636378	specI_v3_Cluster11800	1
NG5636378	MGS00057	1
NG5636378	MB2bin142	1
NG5636378	MB2bin8	1
MH0054	MB2bin39	1
MH0054	MB2bin125	1
MH0054	specI_v3_Cluster3475	1
MH0054	MB2bin76	1
MH0054	specI_v3_Cluster3476	1
MH0054	MB2bin93	1
MH0161	MB2bin6	1
MH0161	MB2bin39	1
MH0161	MB2bin22	1
MH0161	MB2bin4	1
MH0161	MB2bin158	1
MH0161	MB2bin159	1
MH0161	MB2bin75	1
MH0161	MB2bin122	1
MH0161	MB2bin12	1
MH0161	MGS00010	1
MH0161	MB2bin21	1
MH0161	MB2bin127	1
MH0161	MB2bin62	1
MH0161	specI_v3_Cluster2366	1
MH0161	MB2bin76	1
MH0161	MB2bin93	1
MH0161	MB2bin114	1
MH0161	MGS00051	1
MH0161	MB2bin23	1
MH0161	MB2bin207	1
MH0161	MB2bin38	1
MH0161	specI_v3_Cluster3639	1
MH0161	specI_v3_Cluster1576	1
MH0161	MB2bin183	1
MH0161	MB2bin142	1
MH0161	MB2bin129	1
MH0161	MB2bin26	1
MH0161	MB2bin8	1
MH0161	MB2bin125	1
MH0161	MB2bin24	1
MH0161	specI_v3_Cluster7314	1
MH0161	specI_v3_Cluster3341	1
MH0161	MB2bin146	1
MH0161	specI_v3_Cluster3477	1
MH0161	MGS00155	1
MH0161	MB2bin112	1
MH0161	MB2bin185	1
MH0161	specI_v3_Cluster3622	1
MH0161	MB2bin52	1
MH0161	specI_v3_Cluster3478	1
MH0161	MB2bin187	1
MH0161	specI_v3_Cluster11800	1
MH0161	specI_v3_Cluster3475	1
MH0161	specI_v3_Cluster3476	1
MH0395	MB2bin301	1
MH0395	MB2bin6	1
MH0395	MB2bin39	1
MH0395	MB2bin21	1
MH0395	specI_v3_Cluster11800	1
MH0395	MB2bin174	1
MH0395	specI_v3_Cluster8207	1
MH0395	MGS00051	1
MH0395	MB2bin93	1
MH0395	MB2bin157	1
MH0395	specI_v3_Cluster3602	1
MH0395	specI_v3_Cluster3622	1
MH0395	MGS00155	1
MH0395	specI_v3_Cluster3639	1
MH0395	MB2bin12	1
MH0395	specI_v3_Cluster3066	1
MH0395	specI_v3_Cluster10413	1
MH0395	specI_v3_Cluster3477	1
MH0395	MB2bin225	1
MH0395	MB2bin8	1
MH0395	MB2bin158	1
MH0395	specI_v3_Cluster1595	1
MH0395	MB2bin171	1
MH0395	specI_v3_Cluster1577	1
MH0395	MB2bin111	1
MH0395	specI_v3_Cluster3638	1
MH0395	MB2bin146	1
MH0395	MGS00010	1
MH0395	specI_v3_Cluster5237	1
MH0395	specI_v3_Cluster3478	1
MH0395	MB2bin26	1
MH0395	MB2bin114	1
MH0395	MB2bin187	1
MH0395	MB2bin23	1
MH0395	specI_v3_Cluster3623	1
MH0395	MB2bin183	1
MH0395	MB2bin106	1
MH0395	MB2bin122	1
MH0395	specI_v3_Cluster1015	1
MH0395	MB2bin129	1
MH0395	MB2bin76	1
MH0395	MB2bin52	1
MH0395	MB2bin75	1
MH0395	MB2bin62	1
MH0395	specI_v3_Cluster1576	1
MH0395	MB2bin61	1
MH0395	MB2bin159	1
MH0395	MB2bin185	1
MH0395	MB2bin3	1
MH0395	specI_v3_Cluster3476	1
MH0395	MB2bin337	1
MH0395	specI_v3_Cluster3592	1
MH0395	MB2bin22	1
MH0395	specI_v3_Cluster3475	1
MH0395	specI_v3_Cluster2366	1
MH0429	MB2bin6	1
MH0429	MB2bin132	1
MH0429	MB2bin39	1
MH0429	MB2bin85	1
MH0429	specI_v3_Cluster3602	1
MH0429	specI_v3_Cluster10413	1
MH0429	MGS00155	1
MH0429	specI_v3_Cluster1015	1
MH0429	specI_v3_Cluster7726	1
MH0429	specI_v3_Cluster7640	1
MH0429	specI_v3_Cluster3642	1
MH0429	MB2bin69	1
MH0429	MB2bin93	1
MH0429	MB2bin26	1
MH0429	specI_v3_Cluster3476	1
MH0429	specI_v3_Cluster7697	1
MH0429	specI_v3_Cluster3647	1
MH0429	MB2bin4	1
MH0429	MB2bin162	1
MH0429	MGS00051	1
MH0429	MB2bin207	1
MH0429	MB2bin21	1
MH0429	MB2bin146	1
MH0429	MB2bin76	1
MH0429	specI_v3_Cluster11800	1
MH0429	MB2bin13	1
MH0429	specI_v3_Cluster3639	1
MH0429	MB2bin3	1
MH0429	MB2bin122	1
MH0429	MB2bin158	1
MH0429	MB2bin22	1
MH0429	MB2bin24	1
MH0429	specI_v3_Cluster4094	1
MH0429	specI_v3_Cluster2366	1
MH0429	MB2bin38	1
MH0429	MB2bin112	1
MH0429	MB2bin12	1
MH0429	MB2bin257	1
MH0429	MB2bin94	1
MH0429	MB2bin114	1
MH0429	specI_v3_Cluster3341	1
MH0429	MB2bin185	1
MH0429	MB2bin52	1
MH0429	MB2bin137	1
MH0429	MB2bin23	1
MH0429	MB2bin8	1
MH0429	MB2bin129	1
MH0429	specI_v3_Cluster1577	1
MH0429	MB2bin142	1
MH0429	MB2bin75	1
MH0429	MB2bin174	1
MH0429	specI_v3_Cluster10479	1
MH0429	MB2bin183	1
NG563660	MB2bin6	1
NG563660	MB2bin12	1
NG563660	MB2bin114	1
NG563660	specI_v3_Cluster2366	1
NG563660	MGS00155	1
NG563660	specI_v3_Cluster8207	1
NG563660	MB2bin52	1
NG563660	MB2bin4	1
NG563660	specI_v3_Cluster1595	1
NG563660	MB2bin174	1
NG563660	MB2bin93	1
NG563660	specI_v3_Cluster11800	1
NG563660	MB2bin62	1
NG563660	MB2bin126	1
NG563660	MB2bin3	1
NG563660	MGS00100	1
NG563660	MB2bin38	1
NG563660	MB2bin330	1
NG563660	MB2bin94	1
NG563660	specI_v3_Cluster3475	1
NG563660	MGS00051	1
NG563660	MB2bin183	1
NG563660	specI_v3_Cluster3602	1
NG563660	MGS00196	1
