Lactobacillus_acidophilus_ATCC_4796	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	no_information
Fusobacterium_nucleatum_subsp_vincentii_4_1_13	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	no_information
Tannerella_forsythia_ATCC_43037	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	no_information
Campylobacter_jejuni_jejuni_NCTC_11168	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	no_information
Bacteroides_dorei_DSM_17855	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	no_information
Lactobacillus_reuteri_CF48_3A_	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	no_information
Bacteroides_fragilis_NCTC_9343	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	no_information
Bifidobacterium_longum_NCC2705	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	no_information
Bacteroides_caccae_ATCC_43185	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	no_information
Pediococcus_acidilactici_DSM_20284	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Pediococcus	no_information
Eubacterium_limosum_KIST612	Bacteria	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	no_information
Fusobacterium_varium_ATCC_27725	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	no_information
Enterococcus_hirae_ATCC_9790	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	no_information
Melainabacterium_MEL_A1	Bacteria	Melainabacteria					
Candidatus_Nitrososphaera_gargensis_Ga9_2	Archea	Thaumarchaeota					
