sample	expe	category	phylum	occurrence
NG5636244	addedvalue_com	KS	Bacteroidota	11
NG5636244	addedvalue_com	KS	Firmicutes	2
NG5636244	addedvalue_com	KS	Firmicutes_A	29
NG5636244	addedvalue_com	KS	Proteobacteria	1
NG5636269	fulltargets_com	AS	Bacteroidota	6
NG5636269	fulltargets_com	AS	Firmicutes	3
NG5636269	fulltargets_com	AS	Firmicutes_A	5
NG5636269	fulltargets_com	AS	Firmicutes_C	1
NG5636269	fulltargets_com	ES	Actinobacteriota	2
NG5636269	fulltargets_com	ES	Bacteroidota	3
NG5636269	fulltargets_com	ES	Firmicutes	3
NG5636269	fulltargets_com	ES	Firmicutes_A	22
NG5636269	fulltargets_com	KS	Actinobacteriota	2
NG5636269	fulltargets_com	KS	Bacteroidota	9
NG5636269	fulltargets_com	KS	Firmicutes	6
NG5636269	fulltargets_com	KS	Firmicutes_A	27
NG5636269	fulltargets_com	KS	Firmicutes_C	1
NG5636269	addedvalue_com	AS	Actinobacteriota	1
NG5636269	addedvalue_com	AS	Bacteroidota	3
NG5636269	addedvalue_com	AS	Firmicutes	1
NG5636269	addedvalue_com	AS	Firmicutes_A	1
NG5636269	addedvalue_com	ES	Bacteroidota	4
NG5636269	addedvalue_com	ES	Firmicutes	1
NG5636269	addedvalue_com	ES	Firmicutes_A	17
NG5636269	addedvalue_com	KS	Actinobacteriota	1
NG5636269	addedvalue_com	KS	Bacteroidota	7
NG5636269	addedvalue_com	KS	Firmicutes	2
NG5636269	addedvalue_com	KS	Firmicutes_A	18
NG5636278	fulltargets_com	AS	Bacteroidota	10
NG5636278	fulltargets_com	AS	Euryarchaeota	1
NG5636278	fulltargets_com	AS	Firmicutes	4
NG5636278	fulltargets_com	AS	Firmicutes_A	19
NG5636278	fulltargets_com	ES	Actinobacteriota	1
NG5636278	fulltargets_com	ES	Bacteroidota	10
NG5636278	fulltargets_com	ES	Cyanobacteria	1
NG5636278	fulltargets_com	ES	Firmicutes	3
NG5636278	fulltargets_com	ES	Firmicutes_A	13
NG5636278	fulltargets_com	ES	Firmicutes_C	1
NG5636278	fulltargets_com	ES	Proteobacteria	2
NG5636278	fulltargets_com	KS	Actinobacteriota	1
NG5636278	fulltargets_com	KS	Bacteroidota	20
NG5636278	fulltargets_com	KS	Cyanobacteria	1
NG5636278	fulltargets_com	KS	Euryarchaeota	1
NG5636278	fulltargets_com	KS	Firmicutes	7
NG5636278	fulltargets_com	KS	Firmicutes_A	32
NG5636278	fulltargets_com	KS	Firmicutes_C	1
NG5636278	fulltargets_com	KS	Proteobacteria	2
NG5636278	addedvalue_com	AS	Bacteroidota	7
NG5636278	addedvalue_com	AS	Cyanobacteria	1
NG5636278	addedvalue_com	AS	Euryarchaeota	1
NG5636278	addedvalue_com	AS	Firmicutes	1
NG5636278	addedvalue_com	AS	Firmicutes_A	13
NG5636278	addedvalue_com	ES	Actinobacteriota	1
NG5636278	addedvalue_com	ES	Bacteroidota	9
NG5636278	addedvalue_com	ES	Firmicutes	1
NG5636278	addedvalue_com	ES	Firmicutes_A	7
NG5636278	addedvalue_com	ES	Firmicutes_C	1
NG5636278	addedvalue_com	ES	Proteobacteria	2
NG5636278	addedvalue_com	KS	Actinobacteriota	1
NG5636278	addedvalue_com	KS	Bacteroidota	16
NG5636278	addedvalue_com	KS	Cyanobacteria	1
NG5636278	addedvalue_com	KS	Euryarchaeota	1
NG5636278	addedvalue_com	KS	Firmicutes	2
NG5636278	addedvalue_com	KS	Firmicutes_A	20
NG5636278	addedvalue_com	KS	Firmicutes_C	1
NG5636278	addedvalue_com	KS	Proteobacteria	2
NG5636288	fulltargets_com	AS	Bacteroidota	1
NG5636288	fulltargets_com	AS	Firmicutes_A	5
NG5636288	fulltargets_com	ES	Actinobacteriota	1
NG5636288	fulltargets_com	ES	Bacteroidota	7
NG5636288	fulltargets_com	ES	Firmicutes	2
NG5636288	fulltargets_com	ES	Firmicutes_A	17
NG5636288	fulltargets_com	ES	Firmicutes_C	1
NG5636288	fulltargets_com	ES	Proteobacteria	1
NG5636288	fulltargets_com	KS	Actinobacteriota	1
NG5636288	fulltargets_com	KS	Bacteroidota	8
NG5636288	fulltargets_com	KS	Firmicutes	2
NG5636288	fulltargets_com	KS	Firmicutes_A	22
NG5636288	fulltargets_com	KS	Firmicutes_C	1
NG5636288	fulltargets_com	KS	Proteobacteria	1
NG5636288	addedvalue_com	AS	Bacteroidota	4
NG5636288	addedvalue_com	AS	Firmicutes	1
NG5636288	addedvalue_com	AS	Firmicutes_A	13
NG5636288	addedvalue_com	AS	Verrucomicrobiota	1
NG5636288	addedvalue_com	ES	Bacteroidota	5
NG5636288	addedvalue_com	ES	Firmicutes	1
NG5636288	addedvalue_com	ES	Firmicutes_A	11
NG5636288	addedvalue_com	ES	Proteobacteria	1
NG5636288	addedvalue_com	KS	Bacteroidota	9
NG5636288	addedvalue_com	KS	Firmicutes	2
NG5636288	addedvalue_com	KS	Firmicutes_A	24
NG5636288	addedvalue_com	KS	Proteobacteria	1
NG5636288	addedvalue_com	KS	Verrucomicrobiota	1
NG5636304	fulltargets_com	AS	Bacteroidota	1
NG5636304	fulltargets_com	AS	Firmicutes_A	3
NG5636304	fulltargets_com	ES	Actinobacteriota	2
NG5636304	fulltargets_com	ES	Bacteroidota	7
NG5636304	fulltargets_com	ES	Firmicutes	1
NG5636304	fulltargets_com	ES	Firmicutes_A	19
NG5636304	fulltargets_com	KS	Actinobacteriota	2
NG5636304	fulltargets_com	KS	Bacteroidota	8
NG5636304	fulltargets_com	KS	Firmicutes	1
NG5636304	fulltargets_com	KS	Firmicutes_A	22
NG5636304	addedvalue_com	AS	Bacteroidota	3
NG5636304	addedvalue_com	AS	Firmicutes	1
NG5636304	addedvalue_com	AS	Firmicutes_A	6
NG5636304	addedvalue_com	AS	Firmicutes_C	1
NG5636304	addedvalue_com	ES	Actinobacteriota	2
NG5636304	addedvalue_com	ES	Bacteroidota	5
NG5636304	addedvalue_com	ES	Firmicutes	1
NG5636304	addedvalue_com	ES	Firmicutes_A	11
NG5636304	addedvalue_com	KS	Actinobacteriota	2
NG5636304	addedvalue_com	KS	Bacteroidota	8
NG5636304	addedvalue_com	KS	Firmicutes	2
NG5636304	addedvalue_com	KS	Firmicutes_A	17
NG5636304	addedvalue_com	KS	Firmicutes_C	1
NG5636312	fulltargets_com	AS	Actinobacteriota	9
NG5636312	fulltargets_com	AS	Bacteroidota	4
NG5636312	fulltargets_com	AS	Firmicutes	4
NG5636312	fulltargets_com	AS	Firmicutes_A	6
NG5636312	fulltargets_com	AS	Proteobacteria	1
NG5636312	fulltargets_com	ES	Actinobacteriota	2
NG5636312	fulltargets_com	ES	Bacteroidota	5
NG5636312	fulltargets_com	ES	Desulfobacterota_A	1
NG5636312	fulltargets_com	ES	Firmicutes	5
NG5636312	fulltargets_com	ES	Firmicutes_A	15
NG5636312	fulltargets_com	ES	Firmicutes_C	1
NG5636312	fulltargets_com	ES	Proteobacteria	4
NG5636312	fulltargets_com	KS	Actinobacteriota	11
NG5636312	fulltargets_com	KS	Bacteroidota	9
NG5636312	fulltargets_com	KS	Desulfobacterota_A	1
NG5636312	fulltargets_com	KS	Firmicutes	9
NG5636312	fulltargets_com	KS	Firmicutes_A	21
NG5636312	fulltargets_com	KS	Firmicutes_C	1
NG5636312	fulltargets_com	KS	Proteobacteria	5
NG5636312	addedvalue_com	AS	Actinobacteriota	3
NG5636312	addedvalue_com	AS	Bacteroidota	4
NG5636312	addedvalue_com	AS	Firmicutes	3
NG5636312	addedvalue_com	AS	Firmicutes_A	8
NG5636312	addedvalue_com	AS	Proteobacteria	1
NG5636312	addedvalue_com	ES	Actinobacteriota	2
NG5636312	addedvalue_com	ES	Bacteroidota	5
NG5636312	addedvalue_com	ES	Desulfobacterota_A	1
NG5636312	addedvalue_com	ES	Firmicutes	5
NG5636312	addedvalue_com	ES	Firmicutes_A	11
NG5636312	addedvalue_com	ES	Proteobacteria	3
NG5636312	addedvalue_com	KS	Actinobacteriota	5
NG5636312	addedvalue_com	KS	Bacteroidota	9
NG5636312	addedvalue_com	KS	Desulfobacterota_A	1
NG5636312	addedvalue_com	KS	Firmicutes	8
NG5636312	addedvalue_com	KS	Firmicutes_A	19
NG5636312	addedvalue_com	KS	Proteobacteria	4
NG5636332	fulltargets_com	AS	Actinobacteriota	1
NG5636332	fulltargets_com	AS	Bacteroidota	2
NG5636332	fulltargets_com	AS	Firmicutes_A	10
NG5636332	fulltargets_com	ES	Actinobacteriota	1
NG5636332	fulltargets_com	ES	Bacteroidota	3
NG5636332	fulltargets_com	ES	Euryarchaeota	1
NG5636332	fulltargets_com	ES	Firmicutes	7
NG5636332	fulltargets_com	ES	Firmicutes_A	21
NG5636332	fulltargets_com	ES	Firmicutes_C	1
NG5636332	fulltargets_com	KS	Actinobacteriota	2
NG5636332	fulltargets_com	KS	Bacteroidota	5
NG5636332	fulltargets_com	KS	Euryarchaeota	1
NG5636332	fulltargets_com	KS	Firmicutes	7
NG5636332	fulltargets_com	KS	Firmicutes_A	31
NG5636332	fulltargets_com	KS	Firmicutes_C	1
NG5636332	addedvalue_com	AS	Actinobacteriota	1
NG5636332	addedvalue_com	AS	Bacteroidota	2
NG5636332	addedvalue_com	AS	Firmicutes_A	8
NG5636332	addedvalue_com	ES	Actinobacteriota	1
NG5636332	addedvalue_com	ES	Bacteroidota	4
NG5636332	addedvalue_com	ES	Euryarchaeota	1
NG5636332	addedvalue_com	ES	Firmicutes	6
NG5636332	addedvalue_com	ES	Firmicutes_A	12
NG5636332	addedvalue_com	KS	Actinobacteriota	2
NG5636332	addedvalue_com	KS	Bacteroidota	6
NG5636332	addedvalue_com	KS	Euryarchaeota	1
NG5636332	addedvalue_com	KS	Firmicutes	6
NG5636332	addedvalue_com	KS	Firmicutes_A	20
NG5636334	fulltargets_com	AS	Actinobacteriota	4
NG5636334	fulltargets_com	AS	Firmicutes	1
NG5636334	fulltargets_com	AS	Firmicutes_A	5
NG5636334	fulltargets_com	ES	Actinobacteriota	1
NG5636334	fulltargets_com	ES	Cyanobacteria	1
NG5636334	fulltargets_com	ES	Firmicutes	1
NG5636334	fulltargets_com	ES	Firmicutes_A	25
NG5636334	fulltargets_com	KS	Actinobacteriota	5
NG5636334	fulltargets_com	KS	Cyanobacteria	1
NG5636334	fulltargets_com	KS	Firmicutes	2
NG5636334	fulltargets_com	KS	Firmicutes_A	30
NG5636334	addedvalue_com	AS	Actinobacteriota	2
NG5636334	addedvalue_com	AS	Firmicutes	1
NG5636334	addedvalue_com	AS	Firmicutes_A	5
NG5636334	addedvalue_com	ES	Actinobacteriota	2
NG5636334	addedvalue_com	ES	Firmicutes	1
NG5636334	addedvalue_com	ES	Firmicutes_A	14
NG5636334	addedvalue_com	KS	Actinobacteriota	4
NG5636334	addedvalue_com	KS	Firmicutes	2
NG5636334	addedvalue_com	KS	Firmicutes_A	19
NG5636344	fulltargets_com	AS	Bacteroidota	8
NG5636344	fulltargets_com	AS	Firmicutes	2
NG5636344	fulltargets_com	AS	Firmicutes_A	9
NG5636344	fulltargets_com	AS	Firmicutes_C	1
NG5636344	fulltargets_com	ES	Actinobacteriota	1
NG5636344	fulltargets_com	ES	Bacteroidota	9
NG5636344	fulltargets_com	ES	Firmicutes	2
NG5636344	fulltargets_com	ES	Firmicutes_A	20
NG5636344	fulltargets_com	KS	Actinobacteriota	1
NG5636344	fulltargets_com	KS	Bacteroidota	17
NG5636344	fulltargets_com	KS	Firmicutes	4
NG5636344	fulltargets_com	KS	Firmicutes_A	29
NG5636344	fulltargets_com	KS	Firmicutes_C	1
NG5636344	addedvalue_com	AS	Actinobacteriota	1
NG5636344	addedvalue_com	AS	Bacteroidota	2
NG5636344	addedvalue_com	AS	Firmicutes	1
NG5636344	addedvalue_com	AS	Firmicutes_A	5
NG5636344	addedvalue_com	ES	Bacteroidota	8
NG5636344	addedvalue_com	ES	Firmicutes	3
NG5636344	addedvalue_com	ES	Firmicutes_A	12
NG5636344	addedvalue_com	KS	Actinobacteriota	1
NG5636344	addedvalue_com	KS	Bacteroidota	10
NG5636344	addedvalue_com	KS	Firmicutes	4
NG5636344	addedvalue_com	KS	Firmicutes_A	17
NG5636349	fulltargets_com	AS	Actinobacteriota	2
NG5636349	fulltargets_com	AS	Bacteroidota	3
NG5636349	fulltargets_com	AS	Firmicutes_A	5
NG5636349	fulltargets_com	AS	Firmicutes_C	2
NG5636349	fulltargets_com	ES	Actinobacteriota	1
NG5636349	fulltargets_com	ES	Bacteroidota	5
NG5636349	fulltargets_com	ES	Firmicutes	4
NG5636349	fulltargets_com	ES	Firmicutes_A	23
NG5636349	fulltargets_com	KS	Actinobacteriota	3
NG5636349	fulltargets_com	KS	Bacteroidota	8
NG5636349	fulltargets_com	KS	Firmicutes	4
NG5636349	fulltargets_com	KS	Firmicutes_A	28
NG5636349	fulltargets_com	KS	Firmicutes_C	2
NG5636349	addedvalue_com	AS	Actinobacteriota	2
NG5636349	addedvalue_com	AS	Bacteroidota	3
NG5636349	addedvalue_com	AS	Firmicutes	4
NG5636349	addedvalue_com	AS	Firmicutes_A	10
NG5636349	addedvalue_com	ES	Actinobacteriota	1
NG5636349	addedvalue_com	ES	Bacteroidota	4
NG5636349	addedvalue_com	ES	Firmicutes	2
NG5636349	addedvalue_com	ES	Firmicutes_A	14
NG5636349	addedvalue_com	ES	Firmicutes_C	1
NG5636349	addedvalue_com	KS	Actinobacteriota	3
NG5636349	addedvalue_com	KS	Bacteroidota	7
NG5636349	addedvalue_com	KS	Firmicutes	6
NG5636349	addedvalue_com	KS	Firmicutes_A	24
NG5636349	addedvalue_com	KS	Firmicutes_C	1
NG5636350	fulltargets_com	AS	Bacteroidota	2
NG5636350	fulltargets_com	AS	Euryarchaeota	1
NG5636350	fulltargets_com	AS	Firmicutes	1
NG5636350	fulltargets_com	AS	Firmicutes_A	10
NG5636350	fulltargets_com	ES	Actinobacteriota	1
NG5636350	fulltargets_com	ES	Bacteroidota	4
NG5636350	fulltargets_com	ES	Firmicutes	2
NG5636350	fulltargets_com	ES	Firmicutes_A	21
NG5636350	fulltargets_com	ES	Firmicutes_C	1
NG5636350	fulltargets_com	KS	Actinobacteriota	1
NG5636350	fulltargets_com	KS	Bacteroidota	6
NG5636350	fulltargets_com	KS	Euryarchaeota	1
NG5636350	fulltargets_com	KS	Firmicutes	3
NG5636350	fulltargets_com	KS	Firmicutes_A	31
NG5636350	fulltargets_com	KS	Firmicutes_C	1
NG5636350	addedvalue_com	AS	Bacteroidota	5
NG5636350	addedvalue_com	AS	Firmicutes	1
NG5636350	addedvalue_com	AS	Firmicutes_A	18
NG5636350	addedvalue_com	ES	Actinobacteriota	1
NG5636350	addedvalue_com	ES	Bacteroidota	2
NG5636350	addedvalue_com	ES	Firmicutes	2
NG5636350	addedvalue_com	ES	Firmicutes_A	11
NG5636350	addedvalue_com	KS	Actinobacteriota	1
NG5636350	addedvalue_com	KS	Bacteroidota	7
NG5636350	addedvalue_com	KS	Firmicutes	3
NG5636350	addedvalue_com	KS	Firmicutes_A	29
NG5636372	fulltargets_com	AS	Actinobacteriota	2
NG5636372	fulltargets_com	AS	Bacteroidota	1
NG5636372	fulltargets_com	AS	Firmicutes_A	4
NG5636372	fulltargets_com	ES	Actinobacteriota	2
NG5636372	fulltargets_com	ES	Bacteroidota	4
NG5636372	fulltargets_com	ES	Firmicutes	2
NG5636372	fulltargets_com	ES	Firmicutes_A	23
NG5636372	fulltargets_com	ES	Firmicutes_C	1
NG5636372	fulltargets_com	KS	Actinobacteriota	4
NG5636372	fulltargets_com	KS	Bacteroidota	5
NG5636372	fulltargets_com	KS	Firmicutes	2
NG5636372	fulltargets_com	KS	Firmicutes_A	27
NG5636372	fulltargets_com	KS	Firmicutes_C	1
NG5636372	addedvalue_com	AS	Actinobacteriota	2
NG5636372	addedvalue_com	AS	Bacteroidota	2
NG5636372	addedvalue_com	AS	Firmicutes_A	13
NG5636372	addedvalue_com	ES	Actinobacteriota	1
NG5636372	addedvalue_com	ES	Bacteroidota	2
NG5636372	addedvalue_com	ES	Firmicutes	2
NG5636372	addedvalue_com	ES	Firmicutes_A	10
NG5636372	addedvalue_com	ES	Firmicutes_C	1
NG5636372	addedvalue_com	KS	Actinobacteriota	3
NG5636372	addedvalue_com	KS	Bacteroidota	4
NG5636372	addedvalue_com	KS	Firmicutes	2
NG5636372	addedvalue_com	KS	Firmicutes_A	23
NG5636372	addedvalue_com	KS	Firmicutes_C	1
NG5636378	fulltargets_com	AS	Bacteroidota	8
NG5636378	fulltargets_com	AS	Firmicutes	3
NG5636378	fulltargets_com	AS	Firmicutes_A	22
NG5636378	fulltargets_com	ES	Actinobacteriota	1
NG5636378	fulltargets_com	ES	Bacteroidota	6
NG5636378	fulltargets_com	ES	Euryarchaeota	1
NG5636378	fulltargets_com	ES	Firmicutes	2
NG5636378	fulltargets_com	ES	Firmicutes_A	16
NG5636378	fulltargets_com	ES	Firmicutes_C	1
NG5636378	fulltargets_com	ES	Proteobacteria	1
NG5636378	fulltargets_com	KS	Actinobacteriota	1
NG5636378	fulltargets_com	KS	Bacteroidota	14
NG5636378	fulltargets_com	KS	Euryarchaeota	1
NG5636378	fulltargets_com	KS	Firmicutes	5
NG5636378	fulltargets_com	KS	Firmicutes_A	38
NG5636378	fulltargets_com	KS	Firmicutes_C	1
NG5636378	fulltargets_com	KS	Proteobacteria	1
NG5636378	addedvalue_com	AS	Bacteroidota	9
NG5636378	addedvalue_com	AS	Firmicutes	1
NG5636378	addedvalue_com	AS	Firmicutes_A	11
NG5636378	addedvalue_com	AS	Firmicutes_C	1
NG5636378	addedvalue_com	ES	Actinobacteriota	1
NG5636378	addedvalue_com	ES	Bacteroidota	4
NG5636378	addedvalue_com	ES	Firmicutes	1
NG5636378	addedvalue_com	ES	Firmicutes_A	14
NG5636378	addedvalue_com	ES	Proteobacteria	1
NG5636378	addedvalue_com	KS	Actinobacteriota	1
NG5636378	addedvalue_com	KS	Bacteroidota	13
NG5636378	addedvalue_com	KS	Firmicutes	2
NG5636378	addedvalue_com	KS	Firmicutes_A	25
NG5636378	addedvalue_com	KS	Firmicutes_C	1
NG5636378	addedvalue_com	KS	Proteobacteria	1
NG5636380	fulltargets_com	AS	Bacteroidota	2
NG5636380	fulltargets_com	AS	Euryarchaeota	1
NG5636380	fulltargets_com	AS	Firmicutes	2
NG5636380	fulltargets_com	AS	Firmicutes_A	8
NG5636380	fulltargets_com	AS	Verrucomicrobiota	1
NG5636380	fulltargets_com	ES	Actinobacteriota	1
NG5636380	fulltargets_com	ES	Bacteroidota	4
NG5636380	fulltargets_com	ES	Firmicutes	4
NG5636380	fulltargets_com	ES	Firmicutes_A	17
NG5636380	fulltargets_com	ES	Firmicutes_C	2
NG5636380	fulltargets_com	ES	Verrucomicrobiota	1
NG5636380	fulltargets_com	KS	Actinobacteriota	1
NG5636380	fulltargets_com	KS	Bacteroidota	6
NG5636380	fulltargets_com	KS	Euryarchaeota	1
NG5636380	fulltargets_com	KS	Firmicutes	6
NG5636380	fulltargets_com	KS	Firmicutes_A	25
NG5636380	fulltargets_com	KS	Firmicutes_C	2
NG5636380	fulltargets_com	KS	Verrucomicrobiota	2
NG5636380	addedvalue_com	AS	Bacteroidota	1
NG5636380	addedvalue_com	AS	Euryarchaeota	1
NG5636380	addedvalue_com	AS	Firmicutes	1
NG5636380	addedvalue_com	AS	Firmicutes_A	7
NG5636380	addedvalue_com	ES	Bacteroidota	3
NG5636380	addedvalue_com	ES	Firmicutes	4
NG5636380	addedvalue_com	ES	Firmicutes_A	11
NG5636380	addedvalue_com	ES	Verrucomicrobiota	1
NG5636380	addedvalue_com	KS	Bacteroidota	4
NG5636380	addedvalue_com	KS	Euryarchaeota	1
NG5636380	addedvalue_com	KS	Firmicutes	5
NG5636380	addedvalue_com	KS	Firmicutes_A	18
NG5636380	addedvalue_com	KS	Verrucomicrobiota	1
NG5636384	fulltargets_com	AS	Actinobacteriota	2
NG5636384	fulltargets_com	AS	Bacteroidota	7
NG5636384	fulltargets_com	AS	Firmicutes	2
NG5636384	fulltargets_com	AS	Firmicutes_A	6
NG5636384	fulltargets_com	AS	Firmicutes_C	1
NG5636384	fulltargets_com	ES	Actinobacteriota	1
NG5636384	fulltargets_com	ES	Bacteroidota	2
NG5636384	fulltargets_com	ES	Firmicutes	5
NG5636384	fulltargets_com	ES	Firmicutes_A	23
NG5636384	fulltargets_com	ES	Firmicutes_C	1
NG5636384	fulltargets_com	KS	Actinobacteriota	3
NG5636384	fulltargets_com	KS	Bacteroidota	9
NG5636384	fulltargets_com	KS	Firmicutes	7
NG5636384	fulltargets_com	KS	Firmicutes_A	29
NG5636384	fulltargets_com	KS	Firmicutes_C	2
NG5636384	addedvalue_com	AS	Actinobacteriota	2
NG5636384	addedvalue_com	AS	Bacteroidota	3
NG5636384	addedvalue_com	AS	Firmicutes	1
NG5636384	addedvalue_com	AS	Firmicutes_A	5
NG5636384	addedvalue_com	AS	Firmicutes_C	2
NG5636384	addedvalue_com	ES	Actinobacteriota	1
NG5636384	addedvalue_com	ES	Bacteroidota	4
NG5636384	addedvalue_com	ES	Firmicutes	3
NG5636384	addedvalue_com	ES	Firmicutes_A	14
NG5636384	addedvalue_com	KS	Actinobacteriota	3
NG5636384	addedvalue_com	KS	Bacteroidota	7
NG5636384	addedvalue_com	KS	Firmicutes	4
NG5636384	addedvalue_com	KS	Firmicutes_A	19
NG5636384	addedvalue_com	KS	Firmicutes_C	2
NG5636397	fulltargets_com	AS	Bacteroidota	7
NG5636397	fulltargets_com	AS	Euryarchaeota	1
NG5636397	fulltargets_com	AS	Firmicutes_A	7
NG5636397	fulltargets_com	AS	Verrucomicrobiota	1
NG5636397	fulltargets_com	ES	Bacteroidota	7
NG5636397	fulltargets_com	ES	Euryarchaeota	1
NG5636397	fulltargets_com	ES	Firmicutes	3
NG5636397	fulltargets_com	ES	Firmicutes_A	18
NG5636397	fulltargets_com	KS	Bacteroidota	14
NG5636397	fulltargets_com	KS	Euryarchaeota	2
NG5636397	fulltargets_com	KS	Firmicutes	3
NG5636397	fulltargets_com	KS	Firmicutes_A	25
NG5636397	fulltargets_com	KS	Verrucomicrobiota	1
NG5636397	addedvalue_com	AS	Bacteroidota	7
NG5636397	addedvalue_com	AS	Firmicutes_A	8
NG5636397	addedvalue_com	AS	Verrucomicrobiota	1
NG5636397	addedvalue_com	ES	Bacteroidota	5
NG5636397	addedvalue_com	ES	Euryarchaeota	2
NG5636397	addedvalue_com	ES	Firmicutes	2
NG5636397	addedvalue_com	ES	Firmicutes_A	12
NG5636397	addedvalue_com	KS	Bacteroidota	12
NG5636397	addedvalue_com	KS	Euryarchaeota	2
NG5636397	addedvalue_com	KS	Firmicutes	2
NG5636397	addedvalue_com	KS	Firmicutes_A	20
NG5636397	addedvalue_com	KS	Verrucomicrobiota	1
NG5636421	fulltargets_com	AS	Bacteroidota	4
NG5636421	fulltargets_com	AS	Firmicutes	2
NG5636421	fulltargets_com	AS	Firmicutes_A	16
NG5636421	fulltargets_com	AS	Firmicutes_C	1
NG5636421	fulltargets_com	ES	Actinobacteriota	1
NG5636421	fulltargets_com	ES	Bacteroidota	5
NG5636421	fulltargets_com	ES	Firmicutes	2
NG5636421	fulltargets_com	ES	Firmicutes_A	21
NG5636421	fulltargets_com	ES	Firmicutes_C	1
NG5636421	fulltargets_com	KS	Actinobacteriota	1
NG5636421	fulltargets_com	KS	Bacteroidota	9
NG5636421	fulltargets_com	KS	Firmicutes	4
NG5636421	fulltargets_com	KS	Firmicutes_A	37
NG5636421	fulltargets_com	KS	Firmicutes_C	2
NG5636421	addedvalue_com	AS	Actinobacteriota	2
NG5636421	addedvalue_com	AS	Bacteroidota	3
NG5636421	addedvalue_com	AS	Firmicutes_A	8
NG5636421	addedvalue_com	ES	Bacteroidota	5
NG5636421	addedvalue_com	ES	Firmicutes	1
NG5636421	addedvalue_com	ES	Firmicutes_A	14
NG5636421	addedvalue_com	KS	Actinobacteriota	2
NG5636421	addedvalue_com	KS	Bacteroidota	8
NG5636421	addedvalue_com	KS	Firmicutes	1
NG5636421	addedvalue_com	KS	Firmicutes_A	22
NG5636422	fulltargets_com	AS	Actinobacteriota	2
NG5636422	fulltargets_com	AS	Firmicutes_A	5
NG5636422	fulltargets_com	AS	Firmicutes_C	2
NG5636422	fulltargets_com	ES	Actinobacteriota	2
NG5636422	fulltargets_com	ES	Bacteroidota	4
NG5636422	fulltargets_com	ES	Desulfobacterota_A	1
NG5636422	fulltargets_com	ES	Euryarchaeota	1
NG5636422	fulltargets_com	ES	Firmicutes	7
NG5636422	fulltargets_com	ES	Firmicutes_A	23
NG5636422	fulltargets_com	KS	Actinobacteriota	4
NG5636422	fulltargets_com	KS	Bacteroidota	4
NG5636422	fulltargets_com	KS	Desulfobacterota_A	1
NG5636422	fulltargets_com	KS	Euryarchaeota	1
NG5636422	fulltargets_com	KS	Firmicutes	7
NG5636422	fulltargets_com	KS	Firmicutes_A	28
NG5636422	fulltargets_com	KS	Firmicutes_C	2
NG5636422	addedvalue_com	AS	Actinobacteriota	3
NG5636422	addedvalue_com	AS	Bacteroidota	1
NG5636422	addedvalue_com	AS	Firmicutes	1
NG5636422	addedvalue_com	AS	Firmicutes_A	15
NG5636422	addedvalue_com	AS	Firmicutes_C	2
NG5636422	addedvalue_com	ES	Actinobacteriota	1
NG5636422	addedvalue_com	ES	Bacteroidota	4
NG5636422	addedvalue_com	ES	Desulfobacterota_A	1
NG5636422	addedvalue_com	ES	Euryarchaeota	1
NG5636422	addedvalue_com	ES	Firmicutes	5
NG5636422	addedvalue_com	ES	Firmicutes_A	15
NG5636422	addedvalue_com	KS	Actinobacteriota	4
NG5636422	addedvalue_com	KS	Bacteroidota	5
NG5636422	addedvalue_com	KS	Desulfobacterota_A	1
NG5636422	addedvalue_com	KS	Euryarchaeota	1
NG5636422	addedvalue_com	KS	Firmicutes	6
NG5636422	addedvalue_com	KS	Firmicutes_A	30
NG5636422	addedvalue_com	KS	Firmicutes_C	2
NG5636432	fulltargets_com	AS	Actinobacteriota	2
NG5636432	fulltargets_com	AS	Bacteroidota	6
NG5636432	fulltargets_com	AS	Desulfobacterota_A	1
NG5636432	fulltargets_com	AS	Firmicutes	2
NG5636432	fulltargets_com	AS	Firmicutes_A	14
NG5636432	fulltargets_com	ES	Actinobacteriota	1
NG5636432	fulltargets_com	ES	Bacteroidota	4
NG5636432	fulltargets_com	ES	Firmicutes	3
NG5636432	fulltargets_com	ES	Firmicutes_A	22
NG5636432	fulltargets_com	ES	Firmicutes_C	1
NG5636432	fulltargets_com	KS	Actinobacteriota	3
NG5636432	fulltargets_com	KS	Bacteroidota	10
NG5636432	fulltargets_com	KS	Desulfobacterota_A	1
NG5636432	fulltargets_com	KS	Firmicutes	5
NG5636432	fulltargets_com	KS	Firmicutes_A	36
NG5636432	fulltargets_com	KS	Firmicutes_C	1
NG5636432	addedvalue_com	AS	Actinobacteriota	1
NG5636432	addedvalue_com	AS	Bacteroidota	8
NG5636432	addedvalue_com	AS	Desulfobacterota_A	1
NG5636432	addedvalue_com	AS	Firmicutes	3
NG5636432	addedvalue_com	AS	Firmicutes_A	22
NG5636432	addedvalue_com	ES	Bacteroidota	3
NG5636432	addedvalue_com	ES	Firmicutes	1
NG5636432	addedvalue_com	ES	Firmicutes_A	15
NG5636432	addedvalue_com	KS	Actinobacteriota	1
NG5636432	addedvalue_com	KS	Bacteroidota	11
NG5636432	addedvalue_com	KS	Desulfobacterota_A	1
NG5636432	addedvalue_com	KS	Firmicutes	4
NG5636432	addedvalue_com	KS	Firmicutes_A	37
NG5636434	fulltargets_com	AS	Bacteroidota	4
NG5636434	fulltargets_com	AS	Firmicutes_A	4
